市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯,計
大田区昭和島１丁目,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
大田区昭和島２丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
大田区山王１丁目,17,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11,0,0,4,2,0,1,0,0,0,3,1,4,2,0,1,0,1,23
大田区山王２丁目,48,0,0,0,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,33,0,0,10,2,1,0,0,0,2,8,10,11,6,1,0,0,4,62
大田区山王３丁目,31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,22,0,2,15,0,0,1,0,0,0,3,1,8,2,0,1,0,5,33
大田区山王４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,3
大田区京浜島１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
大田区京浜島２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
大田区東馬込１丁目,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,3,1,1,0,0,1,12
大田区東馬込２丁目,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,8
大田区南馬込１丁目,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,1,0,1,7,3,0,0,0,4,13
大田区南馬込２丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,5,2,1,0,0,2,9
大田区南馬込３丁目,8,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,1,16
大田区南馬込４丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0,5
大田区南馬込５丁目,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12,1,0,5,0,0,0,0,0,0,4,2,1,0,0,0,0,1,21
大田区南馬込６丁目,5,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11
大田区中馬込１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,5
大田区中馬込２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,5
大田区中馬込３丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,4,1,1,0,0,2,8
大田区西馬込１丁目,8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,0,2,21
大田区西馬込２丁目,14,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,6,0,0,0,0,0,0,1,0,4,1,1,0,0,2,22
大田区北馬込１丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1,0,0,0,0,0,2,2,1,0,0,0,1,13
大田区北馬込２丁目,15,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,1,1,0,0,0,0,0,3,2,5,1,2,0,0,2,25
大田区中央１丁目,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16
大田区中央２丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,3,1,0,0,0,0,1,10
大田区中央３丁目,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,14,0,0,9,1,0,0,0,0,0,0,4,4,0,1,0,0,3,24
大田区中央４丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
大田区中央５丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,1,2,2,0,0,0,0,6
大田区中央６丁目,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,7,1,0,0,0,0,0,0,1,5,1,0,0,0,4,16
大田区中央７丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,3,0,0,0,0,0,0,1,0,2,1,0,0,0,1,8
大田区中央８丁目,25,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,17,0,0,15,1,0,0,0,0,0,0,1,6,1,1,0,0,4,31
大田区池上１丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,4,1,1,0,0,2,13
大田区池上２丁目,11,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,3,0,1,0,0,2,17
大田区池上３丁目,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16,0,0,5,0,0,0,0,0,4,5,2,5,4,0,0,0,1,24
大田区池上４丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,1,0,0,0,0,0,2,3,3,0,0,0,0,15
大田区池上５丁目,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,2,2,1,0,0,0,1,12
大田区池上６丁目,47,0,0,0,5,0,4,1,0,0,1,0,0,0,0,1,0,0,0,33,0,1,20,0,0,0,0,0,0,6,6,8,4,0,0,0,4,69
大田区池上７丁目,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,2,4,1,0,2,0,1,16
大田区池上８丁目,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,12
大田区平和の森公園,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5
大田区ふるさとの浜辺公園,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
大田区東嶺町,11,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,3,1,3,1,0,0,0,2,19
大田区西嶺町,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
大田区北嶺町,34,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,13,4,0,0,0,0,0,4,4,7,2,1,0,0,4,42
大田区田園調布南,9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,1,15
大田区田園調布本町,26,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,3,0,0,0,0,0,3,2,6,2,1,1,0,2,34
大田区田園調布１丁目,30,0,0,0,4,0,4,0,0,0,1,0,0,0,1,0,0,0,0,15,0,0,13,0,0,0,0,0,0,0,2,10,3,3,0,0,4,48
大田区田園調布２丁目,31,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,12,0,0,2,0,0,0,0,0,0,8,2,17,6,1,0,0,10,37
大田区田園調布３丁目,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,1,9
大田区田園調布４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,3
大田区田園調布５丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4
大田区雪谷大塚町,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,2,5,4,1,0,0,0,18
大田区鵜の木１丁目,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
大田区鵜の木２丁目,16,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,1,0,0,0,0,0,2,2,5,1,0,0,0,4,24
大田区鵜の木３丁目,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,7,1,1,0,0,5,13
大田区千鳥１丁目,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,4,5,1,1,0,0,3,16
大田区千鳥２丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,4,4,2,1,0,0,1,10
大田区千鳥３丁目,17,0,0,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,10,0,0,1,6,0,0,0,0,0,0,3,4,2,0,0,0,2,25
大田区南久が原１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2
大田区南久が原２丁目,26,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,17,0,0,2,7,0,0,0,0,0,3,5,6,3,2,0,0,1,36
大田区久が原１丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,4,3,0,0,0,1,8
大田区久が原２丁目,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,5,2,0,0,0,0,0,1,3,6,3,0,1,0,2,20
大田区久が原３丁目,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,7,5,1,0,0,1,15
大田区久が原４丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,2,6
大田区久が原５丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,3,3,5,2,0,0,0,3,12
大田区久が原６丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
大田区南千束１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3
大田区南千束２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
大田区南千束３丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,4,10
大田区北千束１丁目,10,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,2,2,2,1,0,0,0,1,23
大田区北千束２丁目,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,8,1,4,0,0,3,15
大田区北千束３丁目,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,4,1,7,2,2,0,0,3,29
大田区石川町１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5
大田区石川町２丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,3,2,1,0,0,0,7
大田区仲池上１丁目,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10
大田区仲池上２丁目,16,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,4,3,4,2,0,0,0,2,28
大田区東雪谷１丁目,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,3,5,3,0,0,0,2,12
大田区東雪谷２丁目,18,0,0,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,1,10,0,0,6,0,0,0,0,0,0,3,1,4,1,0,0,0,3,32
大田区東雪谷３丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,4,4,0,0,0,0,6
大田区東雪谷４丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,4
大田区東雪谷５丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,5,1,0,0,0,4,11
大田区南雪谷１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,5
大田区南雪谷２丁目,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,1,0,0,0,2,8,2,2,0,0,0,0,22
大田区南雪谷３丁目,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
大田区南雪谷４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
大田区南雪谷５丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3
大田区上池台１丁目,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,3,3,9,6,2,0,0,1,25
大田区上池台２丁目,12,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,5,3,1,1,0,0,1,24
大田区上池台３丁目,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,2,2,5,2,0,0,0,3,18
大田区上池台４丁目,13,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,2,2,6,4,0,0,0,2,21
大田区上池台５丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,1,3,4,2,1,0,0,0,1,15
大田区東糀谷１丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0,0,0,1,2,2,0,0,0,0,7
大田区東糀谷２丁目,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
大田区東糀谷３丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8
大田区東糀谷４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
大田区東糀谷５丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2
大田区東糀谷６丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3
大田区西糀谷１丁目,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,2,0,0,0,1,0,1,0,3,0,0,0,0,3,22
大田区西糀谷２丁目,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,1,2,9,1,1,0,0,7,25
大田区西糀谷３丁目,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,16,1,0,0,0,0,0,1,2,9,2,2,1,0,4,34
大田区西糀谷４丁目,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,27,3,0,0,0,0,0,3,8,5,0,1,0,0,4,47
大田区北糀谷１丁目,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,3,0,1,0,0,0,0,0,5,1,2,0,0,2,23
大田区北糀谷２丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,2,1,0,0,0,1,7
大田区羽田旭町,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,5
大田区羽田１丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,6,1,1,1,0,3,8
大田区羽田２丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9
大田区羽田３丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,5
大田区羽田４丁目,7,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,15
大田区羽田５丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,1,0,0,0,0,0,0,4,4,2,1,0,0,1,12
大田区羽田６丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,3
大田区本羽田１丁目,20,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,1,4,2,0,0,0,0,0,5,3,3,0,1,0,0,2,31
大田区本羽田２丁目,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,4,0,0,0,0,0,0,5,1,6,2,1,0,0,3,18
大田区本羽田３丁目,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,4,3,0,0,0,1,14
大田区羽田空港１丁目,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
大田区羽田空港２丁目,22,0,0,0,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,3,0,2,7,0,1,0,0,6,54
大田区羽田空港３丁目,49,0,0,0,14,0,10,2,1,1,0,0,0,0,0,0,0,0,0,25,2,1,1,1,0,0,0,0,7,7,6,10,1,6,0,0,3,105
大田区萩中１丁目,17,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,12,0,0,3,3,0,0,0,0,0,4,2,3,0,0,0,0,3,21
大田区萩中２丁目,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,6,2,0,0,0,0,1,6,4,7,3,0,0,0,4,26
大田区萩中３丁目,21,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,8,2,0,0,0,0,0,1,1,7,1,1,0,0,5,29
大田区東六郷１丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
大田区東六郷２丁目,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,1,1,6,2,1,0,0,0,1,16
大田区東六郷３丁目,22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,1,0,0,0,0,0,0,2,12,2,1,1,0,8,26
大田区西六郷１丁目,42,0,0,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,30,0,2,20,1,0,0,0,0,0,0,7,8,0,3,0,0,5,58
大田区西六郷２丁目,29,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,8,1,0,1,0,0,1,6,5,5,0,0,0,0,5,42
大田区西六郷３丁目,10,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,0,1,22
大田区西六郷４丁目,24,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,1,0,0,0,0,0,1,9,7,2,0,0,0,5,40
大田区南六郷１丁目,10,0,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,5,0,0,3,1,0,1,0,0,0,0,0,2,1,0,0,0,1,18
大田区南六郷２丁目,28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,2,11,0,0,0,0,0,0,1,10,3,1,0,0,0,2,32
大田区南六郷３丁目,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,6,0,1,0,0,5,16
大田区仲六郷１丁目,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,1,0,3,1,2,0,0,0,17
大田区仲六郷２丁目,52,0,0,0,3,0,2,1,0,0,2,0,0,1,1,0,0,0,0,36,0,1,15,2,0,0,0,0,0,10,8,11,1,2,1,0,7,68
大田区仲六郷３丁目,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12,0,0,0,0,0,0,1,2,3,1,1,0,0,1,18
大田区仲六郷４丁目,30,1,0,1,5,0,3,1,1,0,1,0,0,0,1,0,0,0,0,18,0,2,9,0,0,2,0,0,0,1,4,5,1,2,0,0,2,61
大田区下丸子１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,4
大田区下丸子２丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,2,2,4,2,0,0,0,2,11
大田区下丸子３丁目,15,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,11,0,0,7,2,0,0,0,0,0,1,1,1,1,0,0,0,0,25
大田区下丸子４丁目,19,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,15,0,1,4,0,0,1,0,0,0,5,4,2,1,0,0,0,1,25
大田区矢口１丁目,23,1,1,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0,0,17,0,0,10,1,0,0,0,0,1,4,1,2,1,0,0,0,1,40
大田区矢口２丁目,20,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,12,0,2,6,0,0,0,0,0,0,1,3,6,1,0,0,0,5,24
大田区矢口３丁目,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,0,0,6,0,0,0,0,0,0,4,1,2,1,0,0,0,1,16
大田区東矢口１丁目,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,3,2,0,0,0,1,12
大田区東矢口２丁目,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,2,16
大田区東矢口３丁目,14,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,1,0,0,2,4,0,0,0,0,4,22
大田区多摩川１丁目,40,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,15,1,0,0,0,0,0,6,4,12,3,1,0,0,8,48
大田区多摩川２丁目,19,0,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,10,0,0,4,1,0,0,0,0,0,4,1,5,0,0,0,0,5,31
大田区東蒲田１丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,1,0,0,0,0,0,0,3,1,0,0,0,0,1,9
大田区東蒲田２丁目,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,1,0,0,0,0,0,0,3,5,1,0,0,0,4,18
大田区南蒲田１丁目,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,10,2,0,0,0,0,0,1,6,4,0,2,0,0,2,28
大田区南蒲田２丁目,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,2,0,0,0,0,1,0,2,5,1,1,0,0,3,28
大田区南蒲田３丁目,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,1,0,1,0,0,1,0,1,7,4,1,0,0,2,16
大田区西蒲田１丁目,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,2,0,0,0,0,0,0,0,4,0,1,0,0,3,13
大田区西蒲田２丁目,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,3,0,1,0,0,2,11
大田区西蒲田３丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,6,2,2,0,0,2,8
大田区西蒲田４丁目,12,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,5,0,0,0,0,0,0,0,1,3,1,1,0,0,1,20
